order_id,customer_id,order_date,region,segment,payment_method,channel,status,product_category,product_name,unit_price,quantity,discount_pct,gross_sales,discount_amount,net_sales,year_month
8464,1886,2024-03-05,Northeast,Mainstream,Card,In-Store,completed,Groceries,Milk,5,3,0.0,15,0.0,15.0,2024-03
8465,2485,2024-01-24,Northeast,Budget,Apple Pay,In-Store,completed,Home,Bedding,89,4,0.0,356,0.0,356.0,2024-01
8466,2115,2024-07-29,Midwest,Mainstream,Card,In-Store,completed,Home,Cookware,129,1,0.0,129,0.0,129.0,2024-07
8467,2075,2024-08-09,West,Mainstream,Card,Online,completed,Home,Cookware,129,2,0.1,258,25.8,232.2,2024-08
8469,1811,2024-04-15,West,Mainstream,Card,Online,completed,Clothing,Jeans,79,4,0.05,316,15.8,300.2,2024-04
8470,2121,2024-06-20,Midwest,Premium,Apple Pay,In-Store,completed,Electronics,Headphones,199,1,0.0,199,0.0,199.0,2024-06
8471,1235,2024-08-17,South,Mainstream,Card,In-Store,completed,Electronics,Headphones,499,4,0.0,1996,0.0,1996.0,2024-08
8472,2397,2024-03-17,Midwest,Premium,PayPal,Online,completed,Toys,Doll,50,2,0.0,100,0.0,100.0,2024-03
8473,1926,2024-03-08,South,Budget,PayPal,Online,completed,Home,Cookware,129,2,0.05,258,12.9,245.1,2024-03
8474,1556,2024-12-30,Northeast,Mainstream,Card,In-Store,completed,Clothing,Jeans,29,1,0.0,29,0.0,29.0,2024-12
8475,1648,2024-12-18,South,Budget,Card,In-Store,completed,Groceries,Bread,12,3,0.0,36,0.0,36.0,2024-12
8476,1233,2024-04-01,South,Budget,Card,Online,completed,Electronics,Smartwatch,799,3,0.1,2397,239.70000000000002,2157.3,2024-04
8477,2055,2024-03-28,Midwest,Mainstream,PayPal,In-Store,completed,Home,Cookware,49,1,0.0,49,0.0,49.0,2024-03
8478,2312,2024-02-19,Midwest,Mainstream,Card,Online,completed,Toys,Doll,50,1,0.0,50,0.0,50.0,2024-02
8479,1578,2024-04-12,Northeast,Mainstream,PayPal,In-Store,completed,Home,Sofa,399,4,0.0,1596,0.0,1596.0,2024-04
8480,1541,2024-02-15,West,Budget,PayPal,Online,completed,Home,Cookware,89,4,0.15,356,53.4,302.6,2024-02
8481,1113,2024-06-27,Midwest,Budget,Card,Online,completed,Sports,Running Shoes,150,1,0.1,150,15.0,135.0,2024-06
8483,2052,2024-09-24,West,Premium,Card,Online,completed,Beauty,Skincare,15,4,0.0,60,0.0,60.0,2024-09
8484,1642,2024-11-15,Northeast,Budget,Apple Pay,Online,completed,Sports,Running Shoes,80,4,0.15,320,48.0,272.0,2024-11
8485,1473,2024-01-08,West,Budget,Card,Online,completed,Home,Sofa,129,3,0.1,387,38.7,348.3,2024-01
8486,1696,2024-09-21,South,Mainstream,Card,Online,completed,Groceries,Rice,8,2,0.05,16,0.8,15.2,2024-09
8487,1252,2024-03-18,Midwest,Budget,Apple Pay,In-Store,completed,Home,Bedding,89,2,0.0,178,0.0,178.0,2024-03
8488,1904,2024-08-27,West,Budget,Apple Pay,In-Store,completed,Beauty,Makeup,15,1,0.0,15,0.0,15.0,2024-08
8489,1385,2024-09-14,South,Mainstream,PayPal,Online,completed,Electronics,Headphones,799,3,0.0,2397,0.0,2397.0,2024-09
8491,1514,2024-11-25,Northeast,Premium,PayPal,Online,completed,Electronics,Laptop,299,3,0.0,897,0.0,897.0,2024-11
8492,1429,2024-05-10,South,Premium,Card,In-Store,completed,Beauty,Perfume,60,4,0.0,240,0.0,240.0,2024-05
8493,1579,2024-12-08,West,Premium,Card,Online,completed,Sports,Dumbbells,45,2,0.0,90,0.0,90.0,2024-12
8494,2164,2024-09-17,South,Budget,PayPal,In-Store,completed,Groceries,Rice,5,2,0.0,10,0.0,10.0,2024-09
8495,1742,2024-08-29,South,Budget,Apple Pay,Online,completed,Clothing,T-shirt,29,1,0.05,29,1.4500000000000002,27.55,2024-08
8496,2323,2024-06-19,West,Budget,Card,Online,completed,Electronics,Laptop,199,3,0.1,597,59.7,537.3,2024-06
8497,1674,2024-05-26,Northeast,Mainstream,PayPal,Online,completed,Electronics,Smartwatch,299,1,0.1,299,29.900000000000002,269.1,2024-05
8498,1310,2024-09-26,West,Mainstream,Card,Online,completed,Groceries,Bread,3,2,0.05,6,0.30000000000000004,5.7,2024-09
8499,1470,2024-05-28,South,Mainstream,Card,Online,completed,Clothing,Shoes,19,1,0.1,19,1.9000000000000001,17.1,2024-05
8500,2416,2024-10-25,Northeast,Budget,Cash,Online,completed,Toys,Doll,50,2,0.05,100,5.0,95.0,2024-10
8501,2468,2024-01-28,Northeast,Budget,Card,Online,completed,Beauty,Lotion,35,2,0.1,70,7.0,63.0,2024-01
8502,1808,2024-05-28,West,Mainstream,Apple Pay,Online,completed,Groceries,Rice,5,4,0.1,20,2.0,18.0,2024-05
8503,1171,2024-10-06,South,Budget,PayPal,Online,completed,Clothing,T-shirt,79,4,0.15,316,47.4,268.6,2024-10
8504,1575,2024-06-30,South,Mainstream,PayPal,In-Store,completed,Groceries,Rice,5,3,0.0,15,0.0,15.0,2024-06
8505,1030,2024-06-14,South,Premium,Apple Pay,Online,completed,Electronics,Headphones,499,1,0.05,499,24.950000000000003,474.05,2024-06
8506,1046,2024-01-17,Midwest,Budget,Card,In-Store,completed,Home,Lamp,399,4,0.0,1596,0.0,1596.0,2024-01
8507,1129,2024-05-29,South,Mainstream,Apple Pay,Online,completed,Sports,Dumbbells,45,4,0.05,180,9.0,171.0,2024-05
8508,1351,2024-12-04,Midwest,Mainstream,Card,In-Store,completed,Groceries,Rice,12,4,0.0,48,0.0,48.0,2024-12
8509,1977,2024-02-14,South,Budget,Cash,Online,completed,Groceries,Rice,3,1,0.1,3,0.30000000000000004,2.7,2024-02
8510,1057,2024-11-25,Northeast,Budget,Card,Online,completed,Sports,Dumbbells,45,2,0.1,90,9.0,81.0,2024-11
8511,2129,2024-07-07,South,Budget,Card,Online,completed,Clothing,Jeans,19,2,0.05,38,1.9000000000000001,36.1,2024-07
8512,1811,2024-05-18,Northeast,Mainstream,PayPal,Online,completed,Electronics,Laptop,299,1,0.05,299,14.950000000000001,284.05,2024-05
8513,2353,2024-03-01,West,Budget,Card,Online,completed,Electronics,Smartphone,299,3,0.05,897,44.85,852.15,2024-03
8514,1767,2024-10-20,Northeast,Mainstream,Card,In-Store,completed,Beauty,Skincare,25,3,0.0,75,0.0,75.0,2024-10
8515,1682,2024-11-17,West,Premium,Card,In-Store,completed,Clothing,Dress,99,2,0.0,198,0.0,198.0,2024-11
8517,2185,2024-10-25,West,Budget,Cash,Online,completed,Toys,RC Car,20,2,0.05,40,2.0,38.0,2024-10
8518,1996,2024-04-21,Northeast,Mainstream,Card,Online,completed,Sports,Running Shoes,80,4,0.05,320,16.0,304.0,2024-04
8519,1285,2024-10-17,West,Mainstream,Card,In-Store,completed,Groceries,Eggs,3,2,0.0,6,0.0,6.0,2024-10
8520,2094,2024-02-06,Northeast,Budget,Card,In-Store,completed,Groceries,Bread,3,3,0.0,9,0.0,9.0,2024-02
8522,1885,2024-01-23,South,Premium,Cash,Online,completed,Clothing,Jacket,99,2,0.05,198,9.9,188.1,2024-01
8523,1396,2024-08-05,South,Budget,PayPal,In-Store,completed,Groceries,Milk,12,3,0.0,36,0.0,36.0,2024-08
8524,1025,2024-03-29,South,Budget,Cash,Online,completed,Groceries,Rice,8,3,0.1,24,2.4000000000000004,21.6,2024-03
8525,1312,2024-07-27,West,Premium,Card,In-Store,completed,Clothing,Shoes,19,3,0.0,57,0.0,57.0,2024-07
8527,2431,2024-08-24,Midwest,Budget,Apple Pay,In-Store,completed,Beauty,Lotion,9,3,0.0,27,0.0,27.0,2024-08
8528,2221,2024-07-27,South,Mainstream,Card,Online,completed,Toys,Lego Set,50,1,0.05,50,2.5,47.5,2024-07
8529,1810,2024-10-04,West,Budget,Apple Pay,In-Store,completed,Electronics,Laptop,199,1,0.0,199,0.0,199.0,2024-10
8530,1187,2024-07-24,Midwest,Premium,PayPal,Online,completed,Beauty,Perfume,60,4,0.0,240,0.0,240.0,2024-07
8531,1697,2024-03-18,Northeast,Budget,Card,In-Store,completed,Clothing,T-shirt,19,1,0.0,19,0.0,19.0,2024-03
8532,1809,2024-11-23,South,Mainstream,Card,In-Store,completed,Home,Sofa,129,1,0.0,129,0.0,129.0,2024-11
8533,1715,2024-04-07,Northeast,Budget,Card,Online,completed,Home,Lamp,399,3,0.1,1197,119.7,1077.3,2024-04
8534,1449,2024-12-11,South,Budget,PayPal,In-Store,completed,Electronics,Smartphone,199,1,0.0,199,0.0,199.0,2024-12
8535,1522,2024-12-30,South,Mainstream,Card,Online,completed,Beauty,Makeup,9,1,0.0,9,0.0,9.0,2024-12
8536,2377,2024-12-15,West,Premium,Card,In-Store,completed,Clothing,Jeans,19,2,0.0,38,0.0,38.0,2024-12
8539,1596,2024-03-20,South,Budget,Cash,Online,completed,Beauty,Makeup,60,1,0.15,60,9.0,51.0,2024-03
8540,1099,2024-02-07,Northeast,Mainstream,Apple Pay,In-Store,completed,Groceries,Eggs,5,1,0.0,5,0.0,5.0,2024-02
8542,1947,2024-05-13,Northeast,Mainstream,Apple Pay,Online,completed,Clothing,Jeans,99,3,0.1,297,29.700000000000003,267.3,2024-05
8543,1555,2024-07-14,Midwest,Mainstream,PayPal,In-Store,completed,Clothing,Dress,49,4,0.0,196,0.0,196.0,2024-07
8544,1277,2024-10-08,West,Budget,Card,In-Store,completed,Toys,RC Car,20,2,0.0,40,0.0,40.0,2024-10
8545,1490,2024-04-10,Northeast,Budget,Apple Pay,In-Store,completed,Sports,Yoga Mat,45,3,0.0,135,0.0,135.0,2024-04
8546,1254,2024-03-15,South,Budget,Card,Online,completed,Sports,Tennis Racket,80,2,0.1,160,16.0,144.0,2024-03
8547,1380,2024-10-20,Northeast,Budget,Apple Pay,Online,completed,Groceries,Bread,12,4,0.05,48,2.4000000000000004,45.6,2024-10
8548,1891,2024-07-26,West,Mainstream,PayPal,In-Store,completed,Electronics,Tablet,199,3,0.0,597,0.0,597.0,2024-07
8549,1541,2024-03-23,Northeast,Mainstream,PayPal,In-Store,completed,Sports,Bike Helmet,15,3,0.0,45,0.0,45.0,2024-03
8550,2287,2024-05-22,Midwest,Budget,Card,Online,completed,Groceries,Coffee,3,1,0.05,3,0.15000000000000002,2.85,2024-05
8551,1824,2024-02-25,West,Premium,PayPal,In-Store,completed,Beauty,Perfume,9,2,0.0,18,0.0,18.0,2024-02
8552,1878,2024-12-26,Northeast,Premium,Cash,Online,completed,Groceries,Bread,5,3,0.0,15,0.0,15.0,2024-12
8553,2352,2024-10-13,Midwest,Mainstream,Card,Online,completed,Sports,Running Shoes,150,3,0.1,450,45.0,405.0,2024-10
8555,2299,2024-06-27,West,Budget,Apple Pay,Online,completed,Beauty,Skincare,15,3,0.1,45,4.5,40.5,2024-06
8556,1280,2024-02-27,South,Budget,Cash,In-Store,completed,Sports,Dumbbells,150,2,0.0,300,0.0,300.0,2024-02
8557,2298,2024-03-13,West,Budget,Card,Online,completed,Clothing,Shoes,99,1,0.05,99,4.95,94.05,2024-03
8558,1772,2024-08-02,West,Premium,Card,Online,completed,Home,Cookware,89,2,0.0,178,0.0,178.0,2024-08
8559,1842,2024-09-22,Midwest,Mainstream,Cash,Online,completed,Electronics,Laptop,799,2,0.05,1598,79.9,1518.1,2024-09
8561,1327,2024-09-27,West,Budget,Cash,Online,completed,Groceries,Eggs,5,4,0.05,20,1.0,19.0,2024-09
8562,1210,2024-12-19,Northeast,Mainstream,Card,In-Store,completed,Electronics,Smartwatch,199,2,0.0,398,0.0,398.0,2024-12
8563,1726,2024-08-21,South,Budget,Card,Online,completed,Groceries,Coffee,5,2,0.1,10,1.0,9.0,2024-08
8564,1922,2024-11-14,Northeast,Premium,PayPal,Online,completed,Home,Chair,199,3,0.02,597,11.94,585.06,2024-11
8565,1551,2024-01-19,Midwest,Budget,Cash,Online,completed,Home,Lamp,399,4,0.05,1596,79.80000000000001,1516.2,2024-01
8566,1025,2024-04-22,West,Mainstream,Card,Online,completed,Groceries,Rice,2,4,0.05,8,0.4,7.6,2024-04
8567,1026,2024-03-03,West,Budget,Card,Online,completed,Electronics,Smartphone,199,4,0.05,796,39.800000000000004,756.2,2024-03
8568,1701,2024-07-02,Midwest,Mainstream,Card,Online,completed,Electronics,Laptop,199,2,0.0,398,0.0,398.0,2024-07
8569,2106,2024-10-03,Midwest,Mainstream,Card,Online,completed,Beauty,Skincare,35,3,0.0,105,0.0,105.0,2024-10
8570,1681,2024-06-10,West,Mainstream,Card,Online,completed,Groceries,Coffee,8,3,0.1,24,2.4000000000000004,21.6,2024-06
8571,1412,2024-08-30,West,Budget,Card,Online,completed,Beauty,Skincare,25,4,0.05,100,5.0,95.0,2024-08
8572,1166,2024-05-24,South,Mainstream,PayPal,Online,completed,Electronics,Smartwatch,499,1,0.0,499,0.0,499.0,2024-05
8574,1228,2024-03-21,South,Premium,Card,Online,completed,Sports,Running Shoes,45,3,0.0,135,0.0,135.0,2024-03
8575,1366,2024-11-17,Midwest,Budget,Card,Online,completed,Home,Cookware,129,2,0.15,258,38.699999999999996,219.3,2024-11
8576,1527,2024-11-16,Midwest,Premium,PayPal,Online,completed,Beauty,Perfume,25,4,0.05,100,5.0,95.0,2024-11
8577,1790,2024-02-12,West,Mainstream,Card,In-Store,completed,Groceries,Coffee,3,1,0.0,3,0.0,3.0,2024-02
8578,1523,2024-11-08,West,Budget,Apple Pay,In-Store,completed,Beauty,Makeup,60,1,0.0,60,0.0,60.0,2024-11
8579,2095,2024-10-19,South,Mainstream,Card,In-Store,completed,Home,Sofa,399,2,0.0,798,0.0,798.0,2024-10
8580,1105,2024-06-24,Northeast,Mainstream,PayPal,In-Store,completed,Electronics,Laptop,199,1,0.0,199,0.0,199.0,2024-06
8581,1731,2024-03-09,Northeast,Budget,PayPal,Online,completed,Electronics,Smartwatch,299,1,0.1,299,29.900000000000002,269.1,2024-03
8582,1964,2024-02-25,Northeast,Mainstream,Card,Online,completed,Electronics,Laptop,499,4,0.05,1996,99.80000000000001,1896.2,2024-02
8583,2305,2024-04-28,South,Mainstream,Apple Pay,Online,completed,Electronics,Smartwatch,499,2,0.05,998,49.900000000000006,948.1,2024-04
8585,1533,2024-02-24,South,Mainstream,Card,Online,completed,Toys,RC Car,30,3,0.0,90,0.0,90.0,2024-02
8586,1974,2024-02-07,Midwest,Mainstream,Card,In-Store,completed,Beauty,Makeup,9,2,0.0,18,0.0,18.0,2024-02
8587,1268,2024-08-30,Northeast,Budget,PayPal,In-Store,completed,Beauty,Makeup,35,3,0.0,105,0.0,105.0,2024-08
8588,2435,2024-07-19,South,Budget,Card,In-Store,completed,Beauty,Lotion,35,2,0.0,70,0.0,70.0,2024-07
8589,1672,2024-08-23,West,Mainstream,Cash,Online,completed,Sports,Running Shoes,15,2,0.1,30,3.0,27.0,2024-08
8590,1790,2024-01-15,West,Budget,Card,In-Store,completed,Clothing,Jeans,19,1,0.0,19,0.0,19.0,2024-01
8592,1116,2024-03-17,West,Budget,Cash,In-Store,completed,Beauty,Perfume,25,2,0.0,50,0.0,50.0,2024-03
8593,1797,2024-11-04,South,Budget,Card,In-Store,completed,Groceries,Eggs,8,1,0.0,8,0.0,8.0,2024-11
8594,2167,2024-09-19,Midwest,Mainstream,Card,Online,completed,Toys,RC Car,20,2,0.0,40,0.0,40.0,2024-09
8595,1550,2024-07-03,Northeast,Mainstream,Card,Online,completed,Sports,Bike Helmet,25,2,0.1,50,5.0,45.0,2024-07
8596,1928,2024-02-24,Midwest,Mainstream,Apple Pay,Online,completed,Toys,Doll,10,2,0.05,20,1.0,19.0,2024-02
8599,2392,2024-10-25,Midwest,Mainstream,Apple Pay,Online,completed,Beauty,Shampoo,9,1,0.0,9,0.0,9.0,2024-10
8600,1645,2024-02-09,Northeast,Premium,Card,Online,completed,Clothing,T-shirt,99,3,0.0,297,0.0,297.0,2024-02
8601,1557,2024-08-17,West,Premium,Card,In-Store,completed,Electronics,Laptop,799,1,0.0,799,0.0,799.0,2024-08
8602,1049,2024-10-12,Northeast,Mainstream,Card,In-Store,completed,Groceries,Bread,5,4,0.0,20,0.0,20.0,2024-10
8603,1677,2024-05-17,West,Mainstream,PayPal,Online,completed,Home,Bedding,49,2,0.0,98,0.0,98.0,2024-05
8604,1105,2024-04-12,South,Mainstream,Card,Online,completed,Beauty,Skincare,35,1,0.0,35,0.0,35.0,2024-04
8605,2239,2024-01-07,Midwest,Mainstream,Card,In-Store,completed,Electronics,Smartphone,999,3,0.0,2997,0.0,2997.0,2024-01
8608,2095,2024-10-02,South,Budget,Card,In-Store,completed,Clothing,Shoes,79,3,0.0,237,0.0,237.0,2024-10
8609,1987,2024-02-18,South,Mainstream,PayPal,In-Store,completed,Home,Cookware,399,2,0.0,798,0.0,798.0,2024-02
8610,1841,2024-04-05,West,Premium,Card,Online,completed,Electronics,Smartphone,799,1,0.02,799,15.98,783.02,2024-04
8612,2209,2024-08-18,Northeast,Mainstream,Card,In-Store,completed,Beauty,Skincare,9,4,0.0,36,0.0,36.0,2024-08
8613,1069,2024-06-25,South,Mainstream,Card,Online,completed,Electronics,Tablet,499,3,0.1,1497,149.70000000000002,1347.3,2024-06
8614,1149,2024-03-30,Midwest,Budget,Card,In-Store,completed,Clothing,T-shirt,29,3,0.0,87,0.0,87.0,2024-03
8615,2269,2024-10-08,South,Mainstream,Card,Online,completed,Toys,Doll,80,1,0.0,80,0.0,80.0,2024-10
8616,1773,2024-02-05,West,Premium,Card,Online,completed,Sports,Bike Helmet,80,3,0.02,240,4.8,235.2,2024-02
8617,2122,2024-06-19,Northeast,Budget,Card,In-Store,completed,Electronics,Smartphone,999,4,0.0,3996,0.0,3996.0,2024-06
8618,2301,2024-05-05,South,Mainstream,Card,Online,completed,Clothing,Jacket,29,1,0.1,29,2.9000000000000004,26.1,2024-05
8619,1943,2024-10-25,Midwest,Budget,Card,Online,completed,Clothing,Jacket,79,3,0.1,237,23.700000000000003,213.3,2024-10
8620,1454,2024-12-20,Northeast,Mainstream,Apple Pay,In-Store,completed,Groceries,Milk,12,3,0.0,36,0.0,36.0,2024-12
8621,2127,2024-07-22,Midwest,Mainstream,Card,Online,completed,Clothing,Jacket,79,2,0.05,158,7.9,150.1,2024-07
8622,1945,2024-10-15,Northeast,Mainstream,PayPal,Online,completed,Beauty,Shampoo,35,4,0.05,140,7.0,133.0,2024-10
8623,1600,2024-12-21,South,Premium,Card,Online,completed,Groceries,Coffee,12,1,0.02,12,0.24,11.76,2024-12
8624,1652,2024-04-06,Midwest,Budget,Card,In-Store,completed,Electronics,Laptop,499,4,0.0,1996,0.0,1996.0,2024-04
8625,1724,2024-08-25,South,Budget,Card,Online,completed,Groceries,Bread,12,3,0.15,36,5.3999999999999995,30.6,2024-08
8626,1232,2024-06-21,Northeast,Mainstream,Apple Pay,Online,completed,Home,Bedding,399,2,0.1,798,79.80000000000001,718.2,2024-06
8627,2417,2024-10-27,West,Mainstream,Card,Online,completed,Home,Chair,399,3,0.05,1197,59.85,1137.15,2024-10
8628,1250,2024-03-28,West,Mainstream,Apple Pay,Online,completed,Electronics,Smartwatch,999,4,0.05,3996,199.8,3796.2,2024-03
8629,1078,2024-12-16,West,Budget,PayPal,In-Store,completed,Groceries,Rice,2,1,0.0,2,0.0,2.0,2024-12
8631,1897,2024-05-19,Northeast,Mainstream,Apple Pay,In-Store,completed,Electronics,Headphones,799,2,0.0,1598,0.0,1598.0,2024-05
8632,1920,2024-09-10,Northeast,Budget,Apple Pay,In-Store,completed,Clothing,Dress,49,1,0.0,49,0.0,49.0,2024-09
8633,1780,2024-10-04,Northeast,Mainstream,Card,In-Store,completed,Toys,Doll,50,4,0.0,200,0.0,200.0,2024-10
8634,1225,2024-05-30,West,Budget,Card,Online,completed,Groceries,Eggs,12,1,0.05,12,0.6000000000000001,11.4,2024-05
8635,2074,2024-12-11,West,Mainstream,Card,Online,completed,Home,Bedding,399,3,0.05,1197,59.85,1137.15,2024-12
8636,2209,2024-11-29,Midwest,Budget,PayPal,Online,completed,Clothing,Jeans,29,3,0.05,87,4.3500000000000005,82.65,2024-11
8637,2057,2024-05-19,West,Budget,Cash,Online,completed,Toys,RC Car,20,4,0.1,80,8.0,72.0,2024-05
8638,1802,2024-04-23,Midwest,Budget,Card,In-Store,completed,Toys,Puzzle,10,2,0.0,20,0.0,20.0,2024-04
8639,1741,2024-03-08,Northeast,Budget,PayPal,Online,completed,Beauty,Shampoo,9,4,0.1,36,3.6,32.4,2024-03
8641,2022,2024-06-27,Northeast,Premium,Card,In-Store,completed,Groceries,Coffee,3,4,0.0,12,0.0,12.0,2024-06
8642,1631,2024-05-04,South,Mainstream,Cash,In-Store,completed,Sports,Dumbbells,15,1,0.0,15,0.0,15.0,2024-05
8643,2466,2024-11-08,South,Budget,Apple Pay,Online,completed,Sports,Running Shoes,80,4,0.05,320,16.0,304.0,2024-11
8644,1837,2024-11-06,West,Budget,Cash,In-Store,completed,Sports,Bike Helmet,150,2,0.0,300,0.0,300.0,2024-11
8645,1758,2024-12-03,Northeast,Budget,Apple Pay,Online,completed,Clothing,Shoes,19,4,0.15,76,11.4,64.6,2024-12
8646,2455,2024-12-28,Midwest,Mainstream,Apple Pay,Online,completed,Home,Chair,49,3,0.05,147,7.3500000000000005,139.65,2024-12
8647,1703,2024-12-23,South,Mainstream,Card,Online,completed,Home,Bedding,49,1,0.0,49,0.0,49.0,2024-12
8648,1496,2024-08-20,West,Mainstream,Card,Online,completed,Groceries,Bread,3,1,0.05,3,0.15000000000000002,2.85,2024-08
8649,2426,2024-05-26,West,Budget,Card,Online,completed,Electronics,Headphones,799,4,0.05,3196,159.8,3036.2,2024-05
8650,1322,2024-04-20,West,Mainstream,Apple Pay,In-Store,completed,Electronics,Laptop,499,4,0.0,1996,0.0,1996.0,2024-04
8651,2233,2024-12-28,South,Mainstream,Card,In-Store,completed,Sports,Bike Helmet,80,3,0.0,240,0.0,240.0,2024-12
8652,1614,2024-12-23,Northeast,Budget,Card,Online,completed,Clothing,Shoes,29,3,0.05,87,4.3500000000000005,82.65,2024-12
8653,1328,2024-08-25,South,Premium,Card,Online,completed,Sports,Yoga Mat,25,2,0.05,50,2.5,47.5,2024-08
8654,2395,2024-01-03,Northeast,Budget,Card,Online,completed,Clothing,Dress,29,4,0.1,116,11.600000000000001,104.4,2024-01
8655,2483,2024-07-29,South,Mainstream,Card,Online,completed,Clothing,Shoes,29,3,0.0,87,0.0,87.0,2024-07
8656,1132,2024-01-25,South,Premium,Card,In-Store,completed,Groceries,Coffee,2,1,0.0,2,0.0,2.0,2024-01
8657,1834,2024-11-26,South,Budget,Cash,Online,completed,Beauty,Lotion,9,2,0.15,18,2.6999999999999997,15.3,2024-11
8658,1650,2024-07-02,West,Budget,Card,In-Store,completed,Home,Sofa,129,3,0.0,387,0.0,387.0,2024-07
8659,1120,2024-03-01,South,Mainstream,Apple Pay,In-Store,completed,Electronics,Smartphone,299,2,0.0,598,0.0,598.0,2024-03
8660,1605,2024-05-02,West,Budget,PayPal,Online,completed,Toys,Doll,50,4,0.05,200,10.0,190.0,2024-05
8662,1964,2024-06-11,Northeast,Mainstream,Card,Online,completed,Clothing,T-shirt,19,4,0.05,76,3.8000000000000003,72.2,2024-06
8663,1128,2024-07-05,South,Mainstream,Card,Online,completed,Groceries,Rice,3,1,0.0,3,0.0,3.0,2024-07
8664,2114,2024-02-08,West,Mainstream,Card,Online,completed,Clothing,Jeans,29,1,0.0,29,0.0,29.0,2024-02
8665,1028,2024-07-03,Midwest,Mainstream,Apple Pay,In-Store,completed,Toys,Doll,50,4,0.0,200,0.0,200.0,2024-07
8667,1332,2024-07-13,South,Mainstream,PayPal,Online,completed,Sports,Dumbbells,45,2,0.05,90,4.5,85.5,2024-07
8668,2320,2024-02-03,Northeast,Premium,Apple Pay,Online,completed,Groceries,Rice,12,2,0.0,24,0.0,24.0,2024-02
8669,2153,2024-04-22,Northeast,Mainstream,Card,Online,completed,Home,Bedding,129,2,0.05,258,12.9,245.1,2024-04
8670,2316,2024-08-17,South,Budget,Card,In-Store,completed,Sports,Running Shoes,150,2,0.0,300,0.0,300.0,2024-08
8671,2196,2024-10-09,West,Budget,Cash,In-Store,completed,Home,Bedding,399,4,0.0,1596,0.0,1596.0,2024-10
8672,1943,2024-10-13,West,Mainstream,PayPal,Online,completed,Clothing,Dress,79,3,0.0,237,0.0,237.0,2024-10
8673,2047,2024-06-03,Northeast,Budget,Cash,In-Store,completed,Beauty,Perfume,35,2,0.0,70,0.0,70.0,2024-06
8674,2122,2024-06-13,Midwest,Mainstream,Card,Online,completed,Sports,Running Shoes,15,3,0.0,45,0.0,45.0,2024-06
8675,2429,2024-06-30,Midwest,Mainstream,PayPal,Online,completed,Electronics,Tablet,199,4,0.05,796,39.800000000000004,756.2,2024-06
8676,1355,2024-08-26,Northeast,Premium,Card,Online,completed,Groceries,Coffee,5,2,0.0,10,0.0,10.0,2024-08
8677,1138,2024-05-16,South,Mainstream,Card,Online,completed,Toys,Lego Set,30,3,0.05,90,4.5,85.5,2024-05
8678,2197,2024-12-04,South,Mainstream,Card,Online,completed,Home,Cookware,129,3,0.0,387,0.0,387.0,2024-12
8679,1028,2024-09-22,Midwest,Premium,Apple Pay,Online,completed,Electronics,Tablet,199,2,0.0,398,0.0,398.0,2024-09
8680,1930,2024-07-05,South,Premium,Card,Online,completed,Sports,Tennis Racket,80,4,0.0,320,0.0,320.0,2024-07
8682,2013,2024-11-05,South,Premium,Card,Online,completed,Sports,Running Shoes,15,3,0.0,45,0.0,45.0,2024-11
8683,1654,2024-06-15,Northeast,Budget,Apple Pay,Online,completed,Beauty,Lotion,25,3,0.1,75,7.5,67.5,2024-06
8684,1827,2024-09-16,South,Mainstream,Card,Online,completed,Beauty,Lotion,25,4,0.1,100,10.0,90.0,2024-09
8685,1350,2024-05-22,West,Budget,Card,Online,completed,Clothing,Jacket,29,1,0.05,29,1.4500000000000002,27.55,2024-05
8686,1553,2024-07-22,Midwest,Mainstream,Apple Pay,Online,completed,Groceries,Eggs,8,3,0.0,24,0.0,24.0,2024-07
8687,1298,2024-06-24,Midwest,Mainstream,Card,In-Store,completed,Sports,Tennis Racket,80,2,0.0,160,0.0,160.0,2024-06
8688,2215,2024-09-18,South,Mainstream,PayPal,Online,completed,Sports,Running Shoes,150,1,0.0,150,0.0,150.0,2024-09
8689,1063,2024-09-08,South,Mainstream,Card,In-Store,completed,Electronics,Headphones,199,4,0.0,796,0.0,796.0,2024-09
8690,1754,2024-11-24,South,Budget,Card,Online,completed,Groceries,Milk,2,3,0.1,6,0.6000000000000001,5.4,2024-11
8692,2238,2024-07-17,Midwest,Budget,Apple Pay,Online,completed,Groceries,Rice,8,2,0.1,16,1.6,14.4,2024-07
8693,1833,2024-07-14,South,Budget,Card,In-Store,completed,Groceries,Coffee,2,2,0.0,4,0.0,4.0,2024-07
8694,1165,2024-11-09,South,Mainstream,Card,In-Store,completed,Electronics,Tablet,199,3,0.0,597,0.0,597.0,2024-11
8695,2255,2024-03-17,South,Mainstream,Apple Pay,In-Store,completed,Sports,Dumbbells,15,2,0.0,30,0.0,30.0,2024-03
8697,1505,2024-03-02,West,Budget,Card,Online,completed,Groceries,Bread,5,4,0.1,20,2.0,18.0,2024-03
8698,2357,2024-11-22,West,Budget,Card,Online,completed,Toys,Lego Set,50,1,0.1,50,5.0,45.0,2024-11
8699,1792,2024-10-07,West,Premium,Card,Online,completed,Groceries,Bread,8,3,0.0,24,0.0,24.0,2024-10
8700,2327,2024-09-06,Midwest,Premium,PayPal,Online,completed,Electronics,Tablet,499,3,0.02,1497,29.94,1467.06,2024-09
